id,name,gender,state
SD_college_m_Sioux_Falls,Sioux Falls,M,SD
IL_college_f_SIU_Edwardsville,SIU Edwardsville,F,IL
IL_college_m_SIU_Edwardsville,SIU Edwardsville,M,IL
WA_jcollege_f_Skagit_Valley,Skagit Valley,F,WA
WA_jcollege_m_Skagit_Valley,Skagit Valley,M,WA
PA_college_f_Slippery_Rock,Slippery Rock,F,PA
PA_college_m_Slippery_Rock,Slippery Rock,M,PA
MA_college_f_Smith,Smith College,F,MA
TX_college_f_SMU,SMU,F,TX
TX_college_m_SMU,SMU,M,TX
NH_college_f_Southern_New_Hampshire,SNHU,F,NH
NH_college_m_Southern_New_Hampshire,SNHU,M,NH
CT_college_f_So_Conn_St,So. Conn. St.,F,CT
CT_college_m_So_Conn_St,So. Conn. St.,M,CT
CA_college_f_Soka,Soka,F,CA
CA_college_m_Soka,Soka,M,CA
NH_hs_f_Somersworth,Somersworth,F,NH
NH_hs_m_Somersworth,Somersworth,M,NH
CA_college_f_Sonoma_St,Sonoma St.,F,CA
CA_college_m_Sonoma_St,Sonoma St.,M,CA
NH_hs_f_Souhegan,Souhegan,F,NH
NH_hs_m_Souhegan,Souhegan,M,NH
AL_college_f_South_Alabama,South Alabama,F,AL
AL_college_m_South_Alabama,South Alabama,M,AL
SC_college_f_South_Carolina,South Carolina,F,SC
SC_college_m_South_Carolina,South Carolina,M,SC
SC_college_f_South_Carolina_State,South Carolina St.,F,SC
SC_college_m_South_Carolina_State,South Carolina St.,M,SC
SD_college_f_South_Dakota,South Dakota,F,SD
SD_college_m_South_Dakota,South Dakota,M,SD
SD_college_f_South_Dakota_Tech,South Dakota Mines,F,SD
SD_college_m_South_Dakota_Tech,South Dakota Mines,M,SD
SD_college_f_South_Dakota_St,South Dakota St.,F,SD
SD_college_m_South_Dakota_St,South Dakota St.,M,SD
FL_college_f_South_Florida,South Florida,F,FL
FL_college_m_South_Florida,South Florida,M,FL
AZ_jcollege_f_South_Mountain_CC,South Mountain CC,F,AZ
AZ_jcollege_m_South_Mountain_CC,South Mountain CC,M,AZ
TX_jcollege_f_South_Plains,South Plains,F,TX
TX_jcollege_m_South_Plains,South Plains,M,TX
NE_jcollege_f_Southeast,Southeast CC,F,NE
NE_jcollege_m_Southeast,Southeast CC,M,NE
IA_jcollege_f_Southeastern_CC,Southeastern CC,F,IA
IA_jcollege_m_Southeastern_CC,Southeastern CC,M,IA
IL_jcollege_f_Southeastern_Illinois,Southeastern Illinois,F,IL
IL_jcollege_m_Southeastern_Illinois,Southeastern Illinois,M,IL
OK_college_f_Southeastern_Oklahoma,Southeastern Oklahoma,F,OK
FL_college_f_Southeastern_College,Southeastern U.,F,FL
FL_college_m_Southeastern_College,Southeastern U.,M,FL
LA_college_f_Southern,Southern,F,LA
LA_college_m_Southern,Southern,M,LA
AR_college_f_Southern_Arkansas,Southern Arkansas,F,AR
AR_college_m_Southern_Arkansas,Southern Arkansas,M,AR
CO_college_f_Southern_Colorado,Southern Colorado,F,CO
CO_college_m_Southern_Colorado,Southern Colorado,M,CO
ID_jcollege_f_Southern_Idaho,Southern Idaho,F,ID
ID_jcollege_m_Southern_Idaho,Southern Idaho,M,ID
IL_college_f_Southern_Illinois,Southern Illinois,F,IL
IL_college_m_Southern_Illinois,Southern Illinois,M,IL
IN_college_f_Southern_Indiana,Southern Indiana,F,IN
IN_college_m_Southern_Indiana,Southern Indiana,M,IN
ME_college_f_Southern_Maine,Southern Maine,F,ME
ME_college_m_Southern_Maine,Southern Maine,M,ME
MS_college_f_Southern_Miss,Southern Miss.,F,MS
MS_college_m_Southern_Miss,Southern Miss.,M,MS
OK_college_f_Southern_Nazarene,Southern Nazarene,F,OK
OK_college_m_Southern_Nazarene,Southern Nazarene,M,OK
OR_college_f_Southern_Oregon,Southern Oregon,F,OR
OR_college_m_Southern_Oregon,Southern Oregon,M,OR
UT_college_f_Southern_Utah,Southern Utah,F,UT
UT_college_m_Southern_Utah,Southern Utah,M,UT
VT_college_f_Southern_Vermont,Southern Vermont,F,VT
VT_college_m_Southern_Vermont,Southern Vermont,M,VT
VA_college_f_Southern_Virginia,Southern Virginia,F,VA
VA_college_m_Southern_Virginia,Southern Virginia,M,VA
SC_college_f_Southern_Wesleyan,Southern Wesleyan,F,SC
SC_college_m_Southern_Wesleyan,Southern Wesleyan,M,SC
LA_college_f_Southern_NO,Southern-NO,F,LA
LA_college_m_Southern_NO,Southern-NO,M,LA
NM_college_f_Southwest,Southwest (N.M.),F,NM
NM_college_m_Southwest,Southwest (N.M.),M,NM
MO_college_f_Southwest_Baptist,Southwest Baptist,F,MO
MO_college_m_Southwest_Baptist,Southwest Baptist,M,MO
MS_jcollege_f_Southwest_Mississippi,Southwest Mississippi,F,MS
MS_jcollege_m_Southwest_Mississippi,Southwest Mississippi,M,MS
VA_jcollege_f_Southwest_Virginia_CC,Southwest Virginia CC,F,VA
VA_jcollege_m_Southwest_Virginia_CC,Southwest Virginia CC,M,VA
KS_college_f_Southwestern_KS,Southwestern (Kan.),F,KS
KS_college_m_Southwestern_KS,Southwestern (Kan.),M,KS
TX_college_f_Southwestern_TX,Southwestern (Tex.),F,TX
TX_college_m_Southwestern_TX,Southwestern (Tex.),M,TX
TX_college_f_Southwestern_Assemblies_of_God,Southwestern Assemblies of God,F,TX
TX_college_m_Southwestern_Assemblies_of_God,Southwestern Assemblies of God,M,TX
IA_jcollege_f_Southwestern_CC,Southwestern CC,F,IA
IA_jcollege_m_Southwestern_CC,Southwestern CC,M,IA
OK_college_f_Southwestern_Christian,Southwestern Christian,F,OK
OK_college_m_Southwestern_Christian,Southwestern Christian,M,OK
TX_jcollege_f_Southwest_Christian,Southwestern Christian College,F,TX
TX_jcollege_m_Southwest_Christian,Southwestern Christian College,M,TX
OK_college_f_Southwestern_Oklahoma,Southwestern Oklahoma,F,OK
OK_college_m_Southwestern_Oklahoma,Southwestern Oklahoma,M,OK
KY_college_f_Spalding,Spalding,F,KY
KY_college_m_Spalding,Spalding,M,KY
SC_jcollege_f_Spartanburg_Methodist,Spartanburg Methodist,F,SC
SC_jcollege_m_Spartanburg_Methodist,Spartanburg Methodist,M,SC
NH_hs_f_Spaulding,Spaulding,F,NH
NH_hs_m_Spaulding,Spaulding,M,NH
GA_college_f_Spelman,Spelman,F,GA
WA_jcollege_f_Spokane_CC,Spokane CC,F,WA
WA_jcollege_m_Spokane_CC,Spokane CC,M,WA
IL_jcollege_f_Spoon_River,Spoon River,F,IL
IL_jcollege_m_Spoon_River,Spoon River,M,IL
MI_college_f_Spring_Arbor,Spring Arbor,F,MI
MI_college_m_Spring_Arbor,Spring Arbor,M,MI
AL_college_f_Spring_Hill,Spring Hill,F,AL
AL_college_m_Spring_Hill,Spring Hill,M,AL
MA_college_f_Springfield,Springfield,F,MA
MA_college_m_Springfield,Springfield,M,MA
MA_jcollege_f_Springfield_Tech,Springfield Tech,F,MA
MA_jcollege_m_Springfield_Tech,Springfield Tech,M,MA
IA_college_f_St_Ambrose,St. Ambrose,F,IA
IA_college_m_St_Ambrose,St. Ambrose,M,IA
NC_college_f_St_Andrews,St. Andrews,F,NC
NC_college_m_St_Andrews,St. Andrews,M,NC
NH_college_f_St_Anselm,St. Anselm,F,NH
NH_college_m_St_Anselm,St. Anselm,M,NH
NC_college_f_St_Augustines,St. Augustine's,F,NC
NC_college_m_St_Augustines,St. Augustine's,M,NC
MN_college_f_St_Benedict,St. Benedict,F,MN
NY_college_f_St_Bonaventure,St. Bonaventure,F,NY
NY_college_m_St_Bonaventure,St. Bonaventure,M,NY
KY_college_f_St_Catharine,St. Catharine (Ky.),F,KY
KY_college_m_St_Catharine,St. Catharine (Ky.),M,KY
MN_college_f_St_Catherine,St. Catherine (Minn.),F,MN
MO_jcollege_f_St_Charles_CC,St. Charles CC,F,MO
MO_jcollege_m_St_Charles_CC,St. Charles CC,M,MO
MI_jcollege_f_St_Clair_CC,St. Clair County CC,F,MI
MI_jcollege_m_St_Clair_CC,St. Clair County CC,M,MI
MN_college_f_St_Cloud_St,St. Cloud State,F,MN
MN_college_m_St_Cloud_St,St. Cloud State,M,MN
TX_college_f_St_Edwards,St. Edward's,F,TX
TX_college_m_St_Edwards,St. Edward's,M,TX
IL_college_f_St_Francis_IL,St. Francis (Ill.),F,IL
IL_college_m_St_Francis_IL,St. Francis (Ill.),M,IL
IN_college_f_St_Francis_IN,St. Francis (Ind.),F,IN
IN_college_m_St_Francis_IN,St. Francis (Ind.),M,IN
NY_college_f_St_Francis_NY,St. Francis (N.Y.),F,NY
NY_college_m_St_Francis_NY,St. Francis (N.Y.),M,NY
OK_college_f_St_Gregorys,St. Gregory's,F,OK
OK_college_m_St_Gregorys,St. Gregory's,M,OK
NY_college_f_StJohnFisher,St. John Fisher,F,NY
NY_college_m_StJohnFisher,St. John Fisher,M,NY
NY_college_f_St_Johns_NY,St. John's,F,NY
MN_college_m_St_Johns_MN,St. John's (Minn.),M,MN
CT_college_f_St_Joseph_CT,St. Joseph (Conn.),F,CT
CT_college_m_St_Joseph_CT,St. Joseph (Conn.),M,CT
VT_college_f_St_Joseph_VT,St. Joseph (Vt.),F,VT
VT_college_m_St_Joseph_VT,St. Joseph (Vt.),M,VT
NY_college_f_St_Josephs_College,St. Joseph's (Bklyn),F,NY
NY_college_m_St_Josephs_College,St. Joseph's (Bklyn),M,NY
IN_college_f_St_Josephs_IN,St. Joseph's (Ind.),F,IN
IN_college_m_St_Josephs_IN,St. Joseph's (Ind.),M,IN
NY_college_f_St_Josephs_NY,St. Joseph's (L.I.),F,NY
NY_college_m_St_Josephs_NY,St. Joseph's (L.I.),M,NY
ME_college_f_St_Josephs_ME,St. Joseph's (Me.),F,ME
ME_college_m_St_Josephs_ME,St. Joseph's (Me.),M,ME
PA_college_f_St_Josephs_PA,St. Joseph's (Pa.),F,PA
PA_college_m_St_Josephs_PA,St. Joseph's (Pa.),M,PA
CA_college_f_St_Katherine_College,St. Katherine College,F,CA
CA_college_m_St_Katherine_College,St. Katherine College,M,CA
NY_college_f_St_Lawrence,St. Lawrence,F,NY
NY_college_m_St_Lawrence,St. Lawrence,M,NY
KS_college_f_StMary-KS,St. Mary (Kan.),F,KS
KS_college_m_StMary-KS,St. Mary (Kan.),M,KS
NE_college_f_St_Mary,St. Mary (Neb.),F,NE
CA_college_f_St_Marys_CA,St. Mary's (Cal.),F,CA
CA_college_m_St_Marys_CA,St. Mary's (Cal.),M,CA
IN_college_f_St_Marys_IN,St. Mary's (Ind.),F,IN
IN_college_m_St_Marys_IN,St. Mary's (Ind.),M,IN
MD_college_f_St_Marys_Md,St. Mary's (Md.),F,MD
MD_college_m_St_Marys_Md,St. Mary's (Md.),M,MD
TX_college_f_St_Marys_TX,St. Mary's (Tex.),F,TX
IN_college_f_St_Mary-of-the-Woods,St. Mary-of-the-Woods,F,IN
IN_college_m_St_Mary-of-the-Woods,St. Mary-of-the-Woods,M,IN
VT_college_f_St_Michaels,St. Michael's,F,VT
VT_college_m_St_Michaels,St. Michael's,M,VT
WI_college_f_St_Norbert,St. Norbert,F,WI
WI_college_m_St_Norbert,St. Norbert,M,WI
MN_college_f_St_Olaf,St. Olaf,F,MN
MN_college_m_St_Olaf,St. Olaf,M,MN
VA_college_f_St_Pauls_College,St. Paul's College,F,VA
VA_college_m_St_Pauls_College,St. Paul's College,M,VA
NJ_college_f_St_Peters,St. Peter's,F,NJ
NJ_college_m_St_Peters,St. Peter's,M,NJ
MN_college_f_St_Scholastica,St. Scholastica,F,MN
MN_college_m_St_Scholastica,St. Scholastica,M,MN
FL_college_f_STThomas,St. Thomas (Fla.),F,FL
FL_college_m_STThomas,St. Thomas (Fla.),M,FL
MN_college_f_St_Thomas,St. Thomas (Minn.),F,MN
MN_college_m_St_Thomas,St. Thomas (Minn.),M,MN
TX_college_f_ST_Thomas_TX,St. Thomas (Tex.),F,TX
TX_college_m_ST_Thomas_TX,St. Thomas (Tex.),M,TX
NH_hs_f_,St. Thomas Aquinas,F,NH
NY_college_f_St_Thomas_Aquinas,St. Thomas Aquinas,F,NY
NY_college_m_St_Thomas_Aquinas,St. Thomas Aquinas,M,NY
NH_hs_m_,St. Thomas Aquinas,M,NH
PA_college_f_St_Vincent,St. Vincent (Pa.),F,PA
PA_college_m_St_Vincent,St. Vincent (Pa.),M,PA
IL_college_f_St_Xavier,St. Xavier,F,IL
IL_college_m_St_Xavier,St. Xavier,M,IL
CA_college_f_Stanford,Stanford,F,CA
CA_college_m_Stanford,Stanford,M,CA
CA_college_f_Cal_St_Stanislaus,Stanislaus State,F,CA
CA_college_m_Cal_St_Stanislaus,Stanislaus State,M,CA
MO_jcollege_f_State_Fair_CC,State Fair CC,F,MO
MO_jcollege_m_State_Fair_CC,State Fair CC,M,MO
NY_college_f_Staten_Island,Staten Island,F,NY
NY_college_m_Staten_Island,Staten Island,M,NY
TX_college_f_Stephen_F_Austin,Stephen F. Austin,F,TX
TX_college_m_Stephen_F_Austin,Stephen F. Austin,M,TX
KS_college_f_Sterling,Sterling,F,KS
KS_college_m_Sterling,Sterling,M,KS
FL_college_f_Stetson,Stetson,F,FL
FL_college_m_Stetson,Stetson,M,FL
NJ_college_f_Stevens,Stevens,F,NJ
NH_hs_f_Stevens,Stevens,F,NH
NJ_college_m_Stevens,Stevens,M,NJ
NH_hs_m_Stevens,Stevens,M,NH
MD_college_f_Stevenson,Stevenson,F,MD
MD_college_m_Stevenson,Stevenson,M,MD
AL_college_f_Stillman,Stillman,F,AL
AL_college_m_Stillman,Stillman,M,AL
NJ_college_f_Stockton,Stockton,F,NJ
NJ_college_m_Stockton,Stockton,M,NJ
MA_college_f_Stonehill,Stonehill,F,MA
MA_college_m_Stonehill,Stonehill,M,MA
NY_college_f_Stony_Brook,Stony Brook,F,NY
NY_college_m_Stony_Brook,Stony Brook,M,NY
MA_college_f_Suffolk,Suffolk,F,MA
MA_college_m_Suffolk,Suffolk,M,MA
NY_jcollege_f_Suffolk_CC,Suffolk CC,F,NY
NY_jcollege_m_Suffolk_CC,Suffolk CC,M,NY
TX_college_f_Sul_Ross_St,Sul Ross St.,F,TX
TX_college_m_Sul_Ross_St,Sul Ross St.,M,TX
NY_jcollege_f_Sullivan_County_CC,Sullivan County CC,F,NY
NY_jcollege_m_Sullivan_County_CC,Sullivan County CC,M,NY
NH_hs_f_Sunapee,Sunapee,F,NH
NH_hs_m_Sunapee,Sunapee,M,NH
NY_jcollege_f_Broome_CC,SUNY Broome,F,NY
NY_jcollege_m_Broome_CC,SUNY Broome,M,NY
NY_college_f_Cobleskill,SUNY Cobleskill,F,NY
NY_college_m_Cobleskill,SUNY Cobleskill,M,NY
NY_jcollege_f_SUNY_Corning_CC,SUNY Corning CC,F,NY
NY_jcollege_m_SUNY_Corning_CC,SUNY Corning CC,M,NY
NY_college_f_Delhi,SUNY Delhi,F,NY
NY_college_m_Delhi,SUNY Delhi,M,NY
NY_jcollege_f_SUNY_Erie,SUNY Erie,F,NY
NY_jcollege_m_SUNY_Erie,SUNY Erie,M,NY
NY_college_f_Geneseo_St,SUNY Geneseo,F,NY
NY_college_m_Geneseo_St,SUNY Geneseo,M,NY
NY_college_f_Maritime,SUNY Maritime,F,NY
NY_college_m_Maritime,SUNY Maritime,M,NY
NY_jcollege_f_,SUNY Orange,F,NY
NY_jcollege_m_,SUNY Orange,M,NY
NY_college_f_SUNYIT,SUNY Poly,F,NY
NY_college_m_SUNYIT,SUNY Poly,M,NY
NY_jcollege_f_SUNY_Ulster,SUNY Ulster,F,NY
NY_jcollege_m_SUNY_Ulster,SUNY Ulster,M,NY
NY_college_f_SUNY-ESF,SUNY-ESF,F,NY
NY_college_m_SUNY-ESF,SUNY-ESF,M,NY
PA_college_f_Susquehanna,Susquehanna,F,PA
PA_college_m_Susquehanna,Susquehanna,M,PA
NM_jcollege_f_SW_Indian,SW Indian,F,NM
NM_jcollege_m_SW_Indian,SW Indian,M,NM
MN_college_f_SW_MN_ST,SW Minnesota St.,F,MN
MN_college_m_SW_MN_ST,SW Minnesota St.,M,MN
OR_jcollege_f_SW_Oregon_CC,SW Oregon CC,F,OR
OR_jcollege_m_SW_Oregon_CC,SW Oregon CC,M,OR
PA_college_f_Swarthmore,Swarthmore,F,PA
PA_college_m_Swarthmore,Swarthmore,M,PA
VA_college_f_Sweet_Briar,Sweet Briar,F,VA
VA_college_m_Sweet_Briar,Sweet Briar,M,VA
NY_college_f_Syracuse,Syracuse,F,NY
NY_college_m_Syracuse,Syracuse,M,NY
KS_college_f_Tabor,Tabor,F,KS
KS_college_m_Tabor,Tabor,M,KS
WA_jcollege_f_Tacoma_CC,Tacoma CC,F,WA
WA_jcollege_m_Tacoma_CC,Tacoma CC,M,WA
AL_college_f_Talladega_College,Talladega,F,AL
AL_college_m_Talladega_College,Talladega,M,AL
FL_jcollege_f_Tallahassee,Tallahassee CC,F,FL
FL_jcollege_m_Tallahassee,Tallahassee CC,M,FL
FL_college_f_Tampa,Tampa,F,FL
FL_college_m_Tampa,Tampa,M,FL
TX_college_f_TAMU_Commerce,TAMU-Commerce,F,TX
TX_college_m_TAMU_Commerce,TAMU-Commerce,M,TX
TX_college_f_TAMU_Kingsville,TAMU-Kingsville,F,TX
TX_college_m_TAMU_Kingsville,TAMU-Kingsville,M,TX
TX_college_f_Tarleton_State,Tarleton State,F,TX
TX_college_m_Tarleton_State,Tarleton State,M,TX
IN_college_f_Taylor,Taylor,F,IN
IN_college_m_Taylor,Taylor,M,IN
NJ_college_f_TCNJ,TCNJ,F,NJ
NJ_college_m_TCNJ,TCNJ,M,NJ
TX_college_f_TCU,TCU,F,TX
TX_college_m_TCU,TCU,M,TX
PA_college_f_Temple,Temple,F,PA
PA_college_m_Temple,Temple,M,PA
TN_college_f_Tennessee,Tennessee,F,TN
TN_college_m_Tennessee,Tennessee,M,TN
TN_college_f_Tennessee_St,Tennessee St.,F,TN
TN_college_m_Tennessee_St,Tennessee St.,M,TN
TN_college_f_Tennessee_Tech,Tennessee Tech,F,TN
TN_college_m_Tennessee_Tech,Tennessee Tech,M,TN
TN_college_f_Tennessee_Temple,Tennessee Temple,F,TN
TN_college_m_Tennessee_Temple,Tennessee Temple,M,TN
TN_college_f_Tennessee_Wesleyan,Tennessee Wesleyan,F,TN
TN_college_m_Tennessee_Wesleyan,Tennessee Wesleyan,M,TN
TN_college_f_Tennessee_Martin,Tennessee-Martin,F,TN
TN_college_m_Tennessee_Martin,Tennessee-Martin,M,TN
TX_college_f_Texas,Texas,F,TX
TX_college_m_Texas,Texas,M,TX
TX_college_f_Texas_AM,Texas A&M,F,TX
TX_college_m_Texas_AM,Texas A&M,M,TX
TX_college_f_Texas_AM_CC,Texas A&M-CC,F,TX
TX_college_m_Texas_AM_CC,Texas A&M-CC,M,TX
TX_college_f_Texas_AM_Intl,Texas A&M-Int'l,F,TX
TX_college_m_Texas_AM_Intl,Texas A&M-Int'l,M,TX
TX_college_f_Texas_College,Texas College,F,TX
TX_college_m_Texas_College,Texas College,M,TX
TX_college_f_Texas_Lutheran,Texas Lutheran,F,TX
TX_college_m_Texas_Lutheran,Texas Lutheran,M,TX
TX_college_f_Texas_Southern,Texas Southern,F,TX
TX_college_m_Texas_Southern,Texas Southern,M,TX
TX_college_f_Texas_State,Texas State,F,TX
TX_college_m_Texas_State,Texas State,M,TX
TX_college_f_Texas_Tech,Texas Tech,F,TX
TX_college_m_Texas_Tech,Texas Tech,M,TX
TX_college_f_Texas_Wesleyan,Texas Wesleyan,F,TX
TX_college_m_Texas_Wesleyan,Texas Wesleyan,M,TX
PA_jcollege_f_Thaddeus_Stevens,Thaddeus Stevens,F,PA
PA_jcollege_m_Thaddeus_Stevens,Thaddeus Stevens,M,PA
CA_college_f_The_Masters,The Master's,F,CA
CA_college_m_The_Masters,The Master's,M,CA
PA_college_f_Thiel,Thiel,F,PA
PA_college_m_Thiel,Thiel,M,PA
GA_college_f_Thomas_University_GA,Thomas (Ga.),F,GA
GA_college_m_Thomas_University_GA,Thomas (Ga.),M,GA
ME_college_f_Thomas_College,Thomas College,F,ME
ME_college_m_Thomas_College,Thomas College,M,ME
KY_college_f_Thomas_More,Thomas More,F,KY
KY_college_m_Thomas_More,Thomas More,M,KY
OH_college_f_Tiffin,Tiffin,F,OH
OH_college_m_Tiffin,Tiffin,M,OH
NH_hs_f_Timberlane,Timberlane,F,NH
NH_hs_m_Timberlane,Timberlane,M,NH
GA_college_f_Toccoa_Falls,Toccoa Falls,F,GA
GA_college_m_Toccoa_Falls,Toccoa Falls,M,GA
OH_college_f_Toledo,Toledo,F,OH
OH_college_m_Toledo,Toledo,M,OH
MS_college_f_Tougaloo,Tougaloo,F,MS
MS_college_m_Tougaloo,Tougaloo,M,MS
MD_college_f_Towson,Towson,F,MD
MD_college_m_Towson,Towson,M,MD
KY_college_f_Transylvania,Transylvania,F,KY
KY_college_m_Transylvania,Transylvania,M,KY
OR_jcollege_f_Treasure_Valley_CC,Treasure Valley CC,F,OR
OR_jcollege_m_Treasure_Valley_CC,Treasure Valley CC,M,OR
TN_college_f_Trevecca_Nazarene,Trevecca Nazarene,F,TN
TN_college_m_Trevecca_Nazarene,Trevecca Nazarene,M,TN
IN_college_f_Trine,Trine,F,IN
IN_college_m_Trine,Trine,M,IN
CO_jcollege_f_Trinidad_State_College,Trinidad State,F,CO
CO_jcollege_m_Trinidad_State_College,Trinidad State,M,CO
NH_hs_f_Trinity,Trinity,F,NH
NH_hs_m_Trinity,Trinity,M,NH
CT_college_f_Trinity_CT,Trinity (Conn.),F,CT
CT_college_m_Trinity_CT,Trinity (Conn.),M,CT
DC_college_f_Trinity_DC,Trinity (D.C.),F,DC
TX_college_f_Trinity_TX,Trinity (Tex.),F,TX
TX_college_m_Trinity_TX,Trinity (Tex.),M,TX
ND_college_f_Trinity_Bible_College,Trinity Bible College,F,ND
ND_college_m_Trinity_Bible_College,Trinity Bible College,M,ND
IL_college_f_Trinity_Christian,Trinity Christian,F,IL
IL_college_m_Trinity_Christian,Trinity Christian,M,IL
WA_college_f_TrinityLutheran,Trinity Lutheran,F,WA
WA_college_m_TrinityLutheran,Trinity Lutheran,M,WA
BC_college_f_Trinity_Western,Trinity Western,F,BC
BC_college_m_Trinity_Western,Trinity Western,M,BC
IL_jcollege_f_Triton_College,Triton College,F,IL
IL_jcollege_m_Triton_College,Triton College,M,IL
AL_college_f_Troy,Troy,F,AL
AL_college_m_Troy,Troy,M,AL
GA_college_f_Truett-McConnell,Truett-McConnell,F,GA
GA_college_m_Truett-McConnell,Truett-McConnell,M,GA
MO_college_f_Truman_State,Truman,F,MO
MO_college_m_Truman_State,Truman,M,MO
MA_college_f_Tufts,Tufts,F,MA
MA_college_m_Tufts,Tufts,M,MA
LA_college_f_Tulane,Tulane,F,LA
LA_college_m_Tulane,Tulane,M,LA
OK_college_f_Tulsa,Tulsa,F,OK
OK_college_m_Tulsa,Tulsa,M,OK
TN_college_f_Tusculum,Tusculum,F,TN
TN_college_m_Tusculum,Tusculum,M,TN
AL_college_f_Tuskegee,Tuskegee,F,AL
AL_college_m_Tuskegee,Tuskegee,M,AL
ND_college_f_U_of_Mary,U-Mary,F,ND
ND_college_m_U_of_Mary,U-Mary,M,ND
IL_college_f_U_of_Chicago,U. of Chicago,F,IL
IL_college_m_U_of_Chicago,U. of Chicago,M,IL
ME_college_f_U_of_New_England,U. of New England,F,ME
ME_college_m_U_of_New_England,U. of New England,M,ME
PA_college_f_U_of_Sciences,U. of Sciences,F,PA
PA_college_m_U_of_Sciences,U. of Sciences,M,PA
TN_college_f_U_of_the_South,U. of the South,F,TN
TN_college_m_U_of_the_South,U. of the South,M,TN
AR_jcollege_f_UA_Rich_Mountain,UA Rich Mountain,F,AR
AR_jcollege_m_UA_Rich_Mountain,UA Rich Mountain,M,AR
AL_college_f_UAB,UAB,F,AL
AL_college_m_UAB,UAB,M,AL
CA_college_f_UC_Davis,UC Davis,F,CA
CA_college_m_UC_Davis,UC Davis,M,CA
CA_college_f_UC_Irvine,UC Irvine,F,CA
CA_college_m_UC_Irvine,UC Irvine,M,CA
CA_college_f_UC_Riverside,UC Riverside,F,CA
CA_college_m_UC_Riverside,UC Riverside,M,CA
CA_college_f_UC_San_Diego,UC San Diego,F,CA
CA_college_m_UC_San_Diego,UC San Diego,M,CA
CA_college_f_UC_Santa_Barbara,UC Santa Barbara,F,CA
CA_college_m_UC_Santa_Barbara,UC Santa Barbara,M,CA
CA_college_f_UC_Santa_Cruz,UC Santa Cruz,F,CA
CA_college_m_UC_Santa_Cruz,UC Santa Cruz,M,CA
CO_college_f_UC_Colo_Spgs,UC-Colo. Spgs.,F,CO
CO_college_m_UC_Colo_Spgs,UC-Colo. Spgs.,M,CO
FL_college_f_Central_Florida,UCF,F,FL
FL_college_m_Central_Florida,UCF,M,FL
CA_college_f_UCLA,UCLA,F,CA
CA_college_m_UCLA,UCLA,M,CA
LA_college_f_ULM,ULM,F,LA
LA_college_m_ULM,ULM,M,LA
MA_college_f_UMass_Amherst,UMass Amherst,F,MA
MA_college_m_UMass_Amherst,UMass Amherst,M,MA
MA_college_f_UMass_Boston,UMass Boston,F,MA
MA_college_m_UMass_Boston,UMass Boston,M,MA
MA_college_f_UMass_Dartmouth,UMass Dartmouth,F,MA
MA_college_m_UMass_Dartmouth,UMass Dartmouth,M,MA
MA_college_f_UMass_Lowell,UMass Lowell,F,MA
MA_college_m_UMass_Lowell,UMass Lowell,M,MA
MD_college_f_UMBC,UMBC,F,MD
MD_college_m_UMBC,UMBC,M,MD
OR_jcollege_f_Umpqua_CC,Umpqua CC,F,OR
OR_jcollege_m_Umpqua_CC,Umpqua CC,M,OR
NC_college_f_UNC_Pembroke,UNC Pembroke,F,NC
NC_college_m_UNC_Pembroke,UNC Pembroke,M,NC
NC_college_f_UNC_Asheville,UNC-Asheville,F,NC
NC_college_m_UNC_Asheville,UNC-Asheville,M,NC
NC_college_f_UNC_Greensboro,UNC-Greensboro,F,NC
NC_college_m_UNC_Greensboro,UNC-Greensboro,M,NC
NC_college_f_UNC_Wilmington,UNCW,F,NC
NC_college_m_UNC_Wilmington,UNCW,M,NC
KY_college_f_Union_KY,Union (Ky.),F,KY
KY_college_m_Union_KY,Union (Ky.),M,KY
NY_college_f_Union_NY,Union (N.Y.),F,NY
NY_college_m_Union_NY,Union (N.Y.),M,NY
TN_college_f_Union_TN,Union (Tenn.),F,TN
TN_college_m_Union_TN,Union (Tenn.),M,TN
NJ_jcollege_f_Union_CC,Union CC,F,NJ
NJ_jcollege_m_Union_CC,Union CC,M,NJ
ND_jcollege_f_United_Tribes_TC,United Tribes TC,F,ND
ND_jcollege_m_United_Tribes_TC,United Tribes TC,M,ND
ME_college_f_Unity,Unity,F,ME
ME_college_m_Unity,Unity,M,ME
NV_college_f_UNLV,UNLV,F,NV
TX_college_f_UNT-Dallas,UNT-Dallas,F,TX
TX_college_m_UNT-Dallas,UNT-Dallas,M,TX
IA_college_f_Upper_Iowa,Upper Iowa,F,IA
IA_college_m_Upper_Iowa,Upper Iowa,M,IA
PA_college_f_Ursinus,Ursinus,F,PA
PA_college_m_Ursinus,Ursinus,M,PA
OH_college_f_Ursuline,Ursuline (Ohio),F,OH
CA_college_f_USC,USC,F,CA
CA_college_m_USC,USC,M,CA
SC_college_f_USC_Aiken,USC Aiken,F,SC
SC_college_f_USC_Upstate,USC Upstate,F,SC
SC_college_m_USC_Upstate,USC Upstate,M,SC
SC_college_f_South_Carolina_Beaufort,USC-Beaufort,F,SC
SC_college_m_South_Carolina_Beaufort,USC-Beaufort,M,SC
NY_college_f_USMMA,USMMA,F,NY
NY_college_m_USMMA,USMMA,M,NY
TN_college_f_Tennessee_Southern,UT Southern,F,TN
TN_college_m_Tennessee_Southern,UT Southern,M,TN
