id,name,date,distance,venue,city
17438,America's Race - Service Academy XC Championship,11/11/2020,5000.0,US Military Academy at West Point,"West Point, NY 10996"
17441,SEC Cross Country Championships,10/30/2020,8045.0,University Club,"Baton Rouge, LA 00000"
17442,ACC Cross Country Championships,10/30/2020,8000.0,Hosted By NC State,"Cary, NC 27511"
17443,Big XII Conference Championship,10/30/2020,8000.0,Rim Rock Farm,"Lawrence, KS 66045"
17444,2020 NJCAA Region VI Championships,10/30/2020,8000.0,Butler Community College,"El Dorado, KS 67042"
17447,Mercer Invitational,10/30/2020,8000.0,Middle Georgia State University,", GA"
17448,Gulf South Conference XC Championships 2020,10/31/2020,8000.0,John Hunt Park,2151 Airport Rd
17450,Sun Belt Conference Cross Country Championships,10/31/2020,8000.0,Brookley Golf Course,"Mobile, AL 36525"
17451,2020 USC Aiken Pacers Meet,10/31/2020,8000.0,Generations Park,"Aiken , SC"
17452,NJCAA Regional Vincennes University,10/31/2020,8000.0,South Knox High School,6136 IN-61
17454,2020 NJCAA Region 9 XC Championships,10/31/2020,7996.0,Cattails Golf Course - Adam's State University,"Alamosa, CO CO"
17455,Jeff Drenth Memorial,10/31/2020,5000.0,Central Michigan University @ Shepherd H,321 S 4th St
17456,Bob Jones Invitational,10/31/2020,8000.0,Bob Jones University,"Greenville, SC 29621"
17458,CI/EOU Dual In The Dirt,11/06/2020,5000.0,Lane Farms,"La Grande, OR 97850"
17471,North Star Athletic Association XC Conference Meet,11/06/2020,8000.0,Madison Country Club,"Madison, SD 57006"
17472,2020 Weber State Cross Country Invitational,11/06/2020,8000.0,Round Valley Golf Course,"Morgan, UT 84050"
17473,Bowling Green State Univ. Falcon XC Invitational,11/07/2020,8000.0,Bowling Green XC Course,"Bowling Green, OH 43403"
17474,HAAC Cross Country,11/07/2020,8000.0,Baldwin City Golf Course,1102 Main Street
17475,University of Akron XC Invitational,11/06/2020,8000.0,Silvercreek Metro Park,"Norton, OH 44325"
17476,Mid American Conference XC Championships,11/21/2020,8000.0,Bowling Green XC Course,"Bowling Green, OH 43403"
17483,GPAC 2020 XC Championship,11/07/2020,8000.0,"Fox Run Golf Course (Yankton, S.D.)","Yankton, SD 57078"
17485,KCAC Cross Country Championships,11/14/2020,8000.0,GreatLIFE Golf Course,1800 S Marymount Rd
17486,NJCAA Division I Cross Country Championships,11/14/2020,8000.0,Lakeside Municipal Golf Course,"Fort Dodge, IA 50501"
17489,Southern States Athletic Conference XC Championships 2020,11/16/2020,8000.0,Oakville Indian Mounds Park,1219 Co. Rd. 187
17490,Charleston Southern Invitational,01/23/2021,8000.0,Charleston Southern,"Charleston, SC 29423"
17492,River States Conference,11/07/2020,8000.0,Rio Grande,"Rio Grande, OH 45674"
17493,2020 Southern Conference Championships,11/21/2020,8000.0,MIddle Georgia State University,"Macon, GA"
17494,2021 Winthrop ADIDAS Cross Country Invitational,01/29/2021,8000.0,Winthrop,"Rock Hill, SC 29733"
17500,Bill Libby Invitational,02/06/2021,8000.0,Abilene Christian Course,"Abilene, TX 79697"
17501,UIW Winter XC Invitational,01/29/2021,8000.0,Live Oak City Park,18001 Park Dr.
17503,2020 USA South Cross Country Championships,02/27/2021,8000.0,NC Wesleyan University,3400 N Wesleyan Blvd
17509,JK Gold Classic,01/23/2021,6000.0,RAFT Golf Course,"Augusta, KS 67260"
17510,Concordia Invitational,01/30/2021,8000.0,Concordia-Austin,"Austin, TX"
17515,UCF Cross Country Invite,01/23/2021,8000.0,UCF XC course,"Orlando, FL 1111"
17516,LCSC Winter Invite #1,02/12/2021,8000.0,LCSC XC Trail,"Lewiston, ID 83501"
17517,LCSC Winter Invite #2,02/26/2021,8000.0,LCSC Home Course,"Lewiston, ID 83501"
17521,Martin Methodist Red Hawk Invitational,02/26/2021,6437.0,McFarland Park,
17523,SEMO Redhawks XC Invite,01/23/2021,8000.0,Osage Center,"Cape Girardeau, MO 67301"
17524,EIU Open,02/06/2021,8000.0,Eastern Illinois Trails,"Charleston, IL 61920"
17525,University of Portland vs Seattle U,01/31/2021,7470.0,University of Portland,"Portland, OR 97203"
17527,Battle Born Collegiate Challenge,02/19/2021,8000.0,Craig Ranch Regional Park,"North Las Vegas, NV"
17528,Southland Conference CC Championships,02/21/2021,8000.0,Southeastern Louisiana University,"Hammond, LA 70403"
17529,The Highlander Invitational,02/12/2021,7400.0,Radford University,"Radford, VA 24142"
17530,Corban Invite,01/16/2021,6000.0,Corban,"Salem, OR 97301"
17533,Wyoming - CSU Dual,01/23/2021,6000.0,Wyoming,"Laramie, WY 82071"
17536,Southern Arkansas University Lois Davis Invitational,01/30/2021,8000.0,SAU,"Magnolia, AR 71753"
17538,Conference Carolinas Cross Country Championships,01/29/2021,5000.0,Frank Liske Park,"Concord, NC 28223"
17541,MAAC Cross Country Championships,03/05/2021,8000.0,Seaview Golf Resort,Hosted by: MAAC
17544,Rhodes College Cross Country Invitational,01/30/2021,8000.0,Shelby Farms Park,"Memphis, TN 38112"
17545,Oklahoma Baptist Cross Country Invitational,01/22/2021,6400.0,Gordon Cooper Technology Center,1 John C Bruton Dr.
17546,LCC XC Invitational,02/19/2021,8000.0,Lane Community College,"Eugene, OR 97405"
17547,Titan XC Southern Region Meet,02/27/2021,8000.0,Lane Community College,"Eugene, OR 97405"
17548,2021 Dixie State XC Invitational,01/23/2021,8000.0,Sand Hollow Golf Course,"Hurricane, UT UT"
17549,HBU Season Opener,01/24/2021,4987.0,HBU,"Houston, TX 77074"
17550,ASC Cross Country Championships,03/03/2021,8000.0,Old Settlers Park,"Round Rock, TX 78665"
17551,EKU vs. Morehead State,01/23/2021,6000.0,Arlington Golf Center,1510 Lexington Road
17553,Idaho Orchards Invitational,02/06/2021,8000.0,LCSC New Course,"Lewiston, ID 83843"
17555,Oregon XC Open,02/05/2021,8000.0,Lane Community College,"Eugene, OR 97405"
17556,Lipscomb Winter XC Classic,02/06/2021,8000.0,Lipscomb University,"Nashville, TN 37204"
17557,Murray State 2021 Racer Open,02/05/2021,8000.0,Miller Memorial Golf Course,"Murray, KY 42071"
17559,Arizona Invitational,02/05/2021,8000.0,Rolling Hills Golf Course,"Rolling Hills Golf Course, Tucson, AZ, AZ 85710"
17560,The College of Idaho Ice Chipper,02/05/2021,6000.0,Mallard Park,"Caldwell, ID 83607"
17563,Berry Cross Country Invitational,02/13/2021,8000.0,Berry College,"Mount Berry, GA 30066"
17564,Richmond's Winter Cross,02/05/2021,8000.0,Pole Green Park,"Mechanicsville, VA 23173"
17565,Creighton Winter Classic,02/20/2021,8000.0,Creighton,
17570,CAA XC Preview,01/29/2021,8000.0,Old Fort Golf Course,"Winnabow, NC 28479"
17572,ODAC South XC Meet,02/26/2021,5000.0,HumanKind,"Lynchburg, VA 24503"
17574,Big Ten Cross Country Championships,01/30/2021,8000.0,Blue River Cross Country Course,"Shelbyville, IN 00000"
17577,Lewis Crossover,10/09/2021,8000.0,Lewis University Cross Country Course,1 University PKWY
17578,Ouachita Baptist Invitational,02/13/2021,8000.0,Ouachita Baptist,"Arkadelphia, AR"
17580,UNH vs UMass-Lowell vs Rhode Island,02/06/2021,7500.0,University of New Hampshire,"Durham, NH 03824"
17582,HPU Sharks Invitational,02/06/2021,5000.0,HPU Loa Campus,"Kaneohe, HI"
17584,Shippensburg Cross Country Invitational,03/06/2021,5000.0,Shippensburg University,"Shippensburg, PA 17257"
17588,Pac-12 Cross Country Championships,03/05/2021,8000.0,"Chambers Creek Regional Park, home of Chamber",6320 Grandveiw Dr. West
17590,FSU Winter XC Classic,02/05/2021,8000.0,Apalachee Regional Park,"Tallahassee, FL 00000"
17591,SAA Cross Country Championship 2021,02/27/2021,8000.0,Berry College,"Rome, GA 30165"
17592,OCU Cross Country Invite,02/05/2021,8000.0,Woodson Park,"Oklahoma City , OK 73106"
17593,Bryant Invitational XC Meet,02/13/2021,5000.0,Bryant University Campus,1150 Douglas Pike
17595,American Conference XC Championships,02/06/2021,8000.0,4 Mile Creek Resort,"Augusta, KS 11111"
17596,SHU/QU Winter XC Dual on the Track,02/06/2021,3200.0,Campus Field,5151 Park Avenue
17597,Jessup Invite,02/06/2021,8000.0,William Jessup,"Sacramento, CA 99999"
17598,Martin Methodist Red Hawk Season Opener,02/06/2021,5000.0,McFarland Park,"Florence, AL"
17599,Wright State Winter XC Challenge,02/06/2021,8000.0,Fairborn Community Park,691 E Dayton Yellow Springs Rd
17600,SCAC Championship,02/06/2021,7996.0,University of Dallas,"Irving, TX 75062"
17604,Patriot League Cross Country Championships,03/05/2021,7562.0,Lehigh University,"Lehigh, PA 18042"
17605,Hawaii Hilo Invitational,02/12/2021,5000.0,Naniloa Golf Course,"Hilo, HI 96720"
17609,2020 USA South XC West Championships,02/26/2021,8000.0,Greenbrier CC Course,"Grady, AL"
17610,Spider Patriot Cross Classic,02/20/2021,8045.0,Pole Green Park,"Mechanicsville, VA 23173"
17612,Dave Murray Invite,02/19/2021,8000.0,Rolling Hills Golf Course,"Rolling Hills Golf Course, Tucson, AZ, AZ 85710"
17614,2020-21 WAC Cross Country Championship,02/27/2021,8000.0,Jafferson Golf course,4101 Beacon Ave South
17615,Colonial Athletic Association (CAA) Cross Country Championship,03/05/2021,7996.0,Old Fort Golf Course,"Winnabow, NC 28403"
17616,Lehigh vs Loyola,02/13/2021,5000.0,Lehigh,"Bethlehem, PA 18015"
17617,Florida Gulf Coast Dual,02/16/2021,5000.0,Estero Community Park,9200 Corkscrew Palms Blvd
17618,CWU Winter Invitational,02/20/2021,8000.0,Central Washington,"Ellensburg, WA 98926"
17620,North Alabama Invitational,09/10/2021,8000.0,North Alabama,
17621,ASUN Cross Country Championships,03/05/2021,8000.0,Georgia Premier Cross Country Course,"Macon, GA"
17622,High Poiint University Winter Vertcross,02/12/2021,8000.0,Ivey Redmon Sports Complex,788 Beeson Road
17623,2020 Maryville College Invitational,02/13/2021,8000.0,Maryville College,"Maryville, TN 37804"
17628,Fire Hawk Invitational,10/22/2021,8000.0,McFarland Park,200 James Spain Dr
17632,2020-2021 SSC Cross Country Championship,02/27/2021,8000.0,PBAU - Rinker Athletic Campus,"West Palm Beach, FL 33416"
17634,OSU Winter Open,02/23/2021,8000.0,OSU Course,"Stillwater, OK 74078"
17640,Big South Conference XC Championship 2020,03/05/2021,8000.0,Winthrop,"Rock Hill, SC 29733"
17641,America East Cross Country Championships,03/05/2021,8000.0,Seaview Golf Resort,Hosted by: America East
17642,Golden Eagle Invitational,02/19/2021,7240.0,Golden Eagle country club,7311 TN-100
17643,Jasper Invitational,02/20/2021,7600.0,The Farm,"Montgomery, NY 10471"
17644,Loyola American and Lafayette Meet,02/20/2021,6100.0,"1204 Scheeling Rd, Hunt Valley","Baltimore, MD 21210"
17647,IUP Welcome Back Invite,02/21/2021,5003.0,Blue Spruce Park,"Indiana, PA 15701"
17648,UVM Cross Country Run Meet,02/21/2021,7996.0,UVM,"Burlington, VT 05405"
17649,2020-21 Great American Conference Cross Country Championship,02/27/2021,8000.0,Rader Park,"Weatherford, OK"
17651,Osprey XC Invite,03/06/2021,5000.0,Stockton University,Hosted by: Stockton U.
17653,Walla Walla University XC Meet,03/12/2021,8000.0,Fort Walla Walla,"Walla Walla, WA"
17654,Aquinas College Spring Shuffle,03/13/2021,7500.0,Sturrus Athletic Facility,"Grand Rapids, Michigan 49506"
17655,LHU Winter Classic,02/27/2021,5000.0,Lock Haven University,"Lock Haven, PA 17745"
17656,PacWest Hawaii Challenge,02/27/2021,5000.0,Hawai'i Pacific Loa Campus,"Kaneohe, HI"
17658,West Coast Conference Cross Country Championships,02/24/2021,8000.0,Craig Ranch Regional Park,"North Las Vegas, NV"
17659,Presidents AC Meet at Saint Vincent College,02/27/2021,5000.0,Saint Vincent College,"Latrobe, PA"
17662,Charleston Winter Cross Country Invitational,02/26/2021,8000.0,Coonskin Park,"Charleston, WV 25311"
17663,Wolfpack Invitational,02/26/2021,5000.0,City Park,"New Orleans, LA"
17665,2021 Big Sky Conference Winter XC Champs,02/27/2021,8000.0,Schneiter's Riverside Golf Course,"Ogden, UT UT"
17666,NEC Cross-Country Championship,02/28/2021,7996.0,Bryant University,"Smithfield, RI 02828"
17667,Oregon Tech @ Corban,03/06/2021,8000.0,Corban,"Salem, OR 97301"
17669,OVC Cross Country Championship,03/01/2021,8000.0,Weakley Park,7311 TN-100
17675,Missouri Valley Conference Cross Country Championships,03/03/2021,7860.0,Angel Mounds Cross Country Course,"Evansville, IN 47715"
17678,Horizon League Cross Country Championships,03/04/2021,8000.0,Northview Church Cross-Country Course,"Carmel, IN 46033"
17679,New Jersey Athletic Conference Championships,03/20/2021,8000.0,Stockton University,"Galloway, NJ 08240"
17680,FSU Winter XC Last Chance,03/05/2021,8000.0,Apalachee Regional Park,"Tallahassee, FL 00000"
17681,BIG EAST Cross Country Championships,03/05/2021,8000.0,WakeMed Soccer Park,"Cary, NC 27511"
17682,Atlantic 10 Cross Country Championships,03/05/2021,8045.0,Pole Green Park,"Mechanicsville, VA 23116"
17683,Mountain West Cross Country Championships,03/05/2021,8000.0,Craig Ranch Regional Park,"North Las Vegas, NV"
17684,2020 Summit League XC Conference Championships,03/05/2021,8000.0,"Spring Lake Park,","Macomb, IL 61400"
17685,D&E Winter XC Invite,03/05/2021,5000.0,Glendale Park,"Elkins, WV 26241"
17687,Concord University Invitational,03/05/2021,8000.0,Pipestem State Park,"Pipestem, WV 25979"
17688,Warrior 5K Road Race,03/06/2021,5000.0,Raabe Stadium,"Milwaukee, WI 53226"
17689,Cal U Invitational,03/06/2021,4408.0,California University of PA,"California, PA 15419"
17690,Bloomsburg Dual,03/06/2021,4000.0,Bloomsburg XC Course,"Bloomsburg, PA 17815"
17691,Bethany Invite,03/06/2021,5000.0,Bethany College 5K,"Bethany, WV 26032"
17692,Lyon College Spring XC Invitational,03/06/2021,8000.0,Arkansas,"Fayetteville, AR 72701"
17693,St Mary of the Woods Invitational,03/06/2021,6000.0,Lavern Gibson,599 Tabortown Rd
17696,Cascade Collegiate Conference Cross Country Championships,03/26/2021,8000.0,LCSC Home Course,"Lewiston, ID 83501"
17697,PSAC Cross Country Championships,03/20/2021,5000.0,Lock Haven University,"Lock Haven, PA 17745"
17698,Wolverine-Hoosier AC Cross Country Championships,03/26/2021,8000.0,Riverside Park,"Grand Rapids, Michigan 49503"
17699,RedHawk Last Chance 5k,03/13/2021,5000.0,McFarland Park,
17700,Mid-South Conference Cross Country Championships,03/27/2021,8000.0,Phil Moore Park,"Bowling Green, KY"
17703,Sooner AC Cross Country Championships,03/27/2021,8000.0,Woodson Park,"Oklahoma City, OK"
17707,2021 NACC Cross Country Championships Preview,03/13/2021,8000.0,Rockford University,"Rockford, IL 61108"
17708,Race in the Park,03/13/2021,8045.0,Pleasant Ridge Park,"Girard, PA 16417"
17709,Walla Walla invitational,03/19/2021,5000.0,Fort Walla Walla,"Walla Walla, WA"
17710,PUC Pioneer Cross Country Men,03/14/2021,7996.0,Pacific Union,"Angwin, CA 94508"
17712,NCAA DI Cross Country Championships,03/15/2021,10000.0,Oklahoma State Cross Country Course,"Stillwater, OK 00000"
17713,HCAC Cross Country Championships,03/14/2021,8000.0,E.P. Tom Sawyer State Park,"Louisville, KY 40241"
17715,Fisher-Rodenbeck XC Invite,03/26/2021,6000.0,St. John Fisher Golf Course,"Rochester, NY 14618"
17717,Mountain East Conference Cross Country Championships,03/20/2021,5000.0,Crispin Golf Course - Oglebay Park,"Wheeling, WV 26003"
17718,Mustang National Preview,03/20/2021,8000.0,Seminole Cross Country Course,"Cedar Rapids, IA"
17719,PAC Championship 2021,03/20/2021,5000.0,Bethany College,"Bethany, WV 26032"
17720,LTU Spring XC Challenge,03/20/2021,8000.0,Concordia University Campus,4090 Geddes Road
17723,AMCC XC Championships,03/28/2021,5000.0,La Roche,"Pittsburgh, PA"
17724,2020 NACC Cross Country Championships,03/27/2021,8000.0,Kress Creek Farms Park,"West Chicago, IL 60185"
17726,SLIAC XC Championships,03/27/2021,5000.0,Litchfield Country Club,"Litchfield, IL 63132"
17728,Empire 8 Cross Country Championships,04/09/2021,6000.0,Houghton College Field of Dreams XC Course,"Houghton, NY 14744"
17733,Wolverine Open,03/19/2021,8000.0,Concordia University Campus,4090 Geddes Road
17734,Wolverine Open,03/19/2021,8000.0,Concordia University Campus,4090 Geddes Road
17736,46th Charles Bowles Willamette XC Invitational,10/02/2021,8000.0,McCulloch Stadium,"Salem, OR 97301"
17738,5th Annual Willie Laster Invitational,10/02/2021,8000.0,Albany State,"Albany, GA 31705"
17740,Bradley Intercollegiate,09/17/2021,7996.0,Bradley,"Peoria, IL 61625"
17741,Bradley Pink Classic,10/15/2021,8000.0,Newman Golf Course,"Peoria, IL 61625"
17742,North Alabama Showcase (DI South Regional Preview),09/17/2021,8000.0,John Hunt XC Course,2151 Airport Rd
17743,NAIA National Cross Country Championships,04/09/2021,8000.0,Seminole Cross Country Course,"Cedar Rapids, IA"
17744,3rd GMC Brickyard Invitational,09/10/2021,8000.0,Georgia Military College Home Course,"Milledgeville, GA 30066"
17747,Penn State Brandywine Invite,04/17/2021,5000.0,PSU Brandywine,"Middletown, PA 19063"
17748,Topper Trails Classic,09/23/2021,8000.0,Blue Mountain,"Blue Mountain, MS"
17750,MGA Invitational,09/04/2021,8000.0,Middle Georgia State,", GA"
17754,NJCAA DIII National Championship,11/13/2021,8000.0,Georgia Military College Home Course,"Milledgeville, GA 30066"
17757,"MSMC XC series 2021, Meet #1",09/05/2021,5000.0,Hudson Valley Sportsdome,"Milton, NY 12550"
17758,"MSMC cross country series 2021, Meet #2",09/26/2021,8000.0,Hudson Valley Sportsdome,"Milton, NY 12550"
17759,"MSMC cross country series 2021, MSMC Knight Invite 2021",10/09/2021,8000.0,Hudson Valley Sportsdome,"Milton, NY 12550"
17761,2021 Koala XC Classic,10/02/2021,8000.0,Columbia College Cross-Country Course,3209 Charleston Hwy
17766,2021 Aubrey Shenk Invitational,10/16/2021,8000.0,Gettysburg College,"Gettysburg, PA 17325"
17772,2021 Warhawk Opener,09/03/2021,5000.0,NELSA,8475 Millhaven Rd
17774,Mustang OPEN,10/09/2021,8000.0,Midwestern St. (Eastern Deadline),"Wichita Falls, TX 76308"
17778,Jacksonville State Foothills Invitational,09/03/2021,5000.0,Choccolocco Park,954 Leon Smith Pky
17779,20th Goldey-Beacom College Fall Classic,09/17/2021,7996.0,Carousel Park,"Wilmington, DE 19808"
17780,Bob Gravett Invitational,09/11/2021,8000.0,Ouachita Baptist,"Arkadelphia, AR"
17781,Ouachita Tiger Invitational,10/01/2021,8000.0,OBU Trails,"Arkadelphia, AR"
17782,Fleet Feet XC Invitational,09/04/2021,8000.0,Salisbury Community Park,"Salisbury, NC"
17783,Adelphi Panthers XC invitational,09/03/2021,7996.0,Bethpage State Park,"Bethpage, NY"
17787,12th Annual Hornet Harrier Invitational & Commonwealth Challenge,09/25/2021,6000.0,Kernstown Battlefield,"Winchester, VA"
17789,11th Annual Galen Piper Cross Country Challenge,09/03/2021,6000.0,Shippensburg University,"Shippensburg, PA 17257"
17790,LVC Dutchmen XC Invite,09/11/2021,8000.0,Union Canal Tunnel Park,"Lebanon, PA 17042"
17791,LVC Last Chance Run Fast,10/22/2021,8000.0,Union Canal Tunnel Park,
17794,Belmont Opener,09/03/2021,4998.0,Percy Warner Park,Percy Warner Park
17795,Rowan Inter-Regional Border Battle,10/16/2021,8000.0,Dream Park,"Logan Township, NJ 08085"
17801,Lancer Pink Invitational,10/08/2021,8000.0,"Longwood Golf Course,","Farmville, VA 23909"
17803,LHU Open/Invitational,09/25/2021,8000.0,Lock Haven University,"Lock Haven, PA 17745"
17804,Vic Godfrey Open,09/03/2021,6001.0,Wayne E. Dannehl National Cross Country,"Kenosha, WI 53144"
17805,Lucian Rosa Invitational,09/18/2021,7996.0,Wayne E. Dannehl National Cross Course,"Kenosha, WI 53144"
17806,Hanover XC Invitational 2021,09/11/2021,6000.0,Hanover Cross Country Course,"Hanover, IN 47243"
17807,2021 UNK Invitational,09/03/2021,6000.0,Nebraska-Kearney,"Kearney, NE 68849"
17808,Queen City Invite,09/24/2021,8000.0,McAlpine Creek Park,"Charlotte, NC"
17810,2021 UNG XC Invitational,09/10/2021,5000.0,University of North Georgia Cross Country Course,"Oakwood, GA 30566"
17811,OUAZ Spirit XC Invitational,10/02/2021,5000.0,White Tank Regional Mountain Park,"Surprise, AZ"
17812,2nd Concordia Old School Invite,09/11/2021,5000.0,Concordia University Campus,"Ann Arbor, Michigan 48105"
17813,2021 PLU Invitational,09/18/2021,8000.0,Paciific Lutheran University,"Tacoma, WA 98447"
17816,THE OPENER 2021 - hosted by Mississippi College,09/03/2021,5000.0,Choctaw Trails,"Clinton, MS 39058"
17817,Watson Collegiate Invitational,10/09/2021,8000.0,Choctaw Trails,"Clinton, MS 39058"
17818,CSU Buccaneer Invite,09/04/2021,6000.0,Charleston Southern University,"North Charleston, SC 29423"
17819,Eye Opener XC Festival 2021,09/03/2021,8000.0,Milliken,"Spartanburg, SC"
17820,Upstate Invitational 2021,10/16/2021,8000.0,Milliken Research Park,"Spartanburg, SC"
17822,Jasper Fall XC Invitational,09/25/2021,8000.0,Twin Ponds on the Farm,"Montgomery, NY 10471"
17823,Iona Br. Paddy Doyle Meet of Champions,09/17/2021,8000.0,Van Cortlandt Park,"Bronx, NY"
17825,All Ohio Championships,09/17/2021,8000.0,Cedarville U.,"Cedarville, Ohio 45314"
17827,Ted Castaneda Cross Country Classic,09/11/2021,8000.0,Colorado College,"Colorado Springs, CO 80903"
17828,Fordham Fiasco,09/11/2021,8000.0,Van Cortlandt Park,"Bronx, NY"
17829,Blazer Twilight,09/03/2021,5000.0,Othello Regional Park,"Knoxville, MD"
17830,Hood College Open,10/16/2021,8000.0,Othello Regional Park,"Knoxville, MD"
17831,Ash Creek Collegiate,09/10/2021,6000.0,Western Oregon,"Monmouth, OR 97361"
17832,Mike Johnson Classic,09/24/2021,8000.0,Western Oregon University,"Monmouth, OR 97361"
17833,5th Annual BC/CC Jamboree,09/03/2021,5000.0,Berea College Cross Country Alumni Fields,"Berea, KY 40404"
17837,4 Corners XC Classic,10/01/2021,8000.0,Fort Lewis,2300 Rim Drive
17839,Indiana Tech Warrior Invite,09/02/2021,4987.0,Donald Ross Golf Course,7102 S Calhoun St
17842,Keystone XC Invitational,09/18/2021,8000.0,McDade Park,"Scranton, PA 18440"
17843,Mark Covert Classic,09/04/2021,8000.0,Cal St. Fullerton,"Carbon Canyon Regional Park, CA 92834"
17844,Spider Alumni Open,09/04/2021,5000.0,Pole Green Park,"Mechanicsville, VA 23173"
17846,2021 William Graham RC Cross Country Invitational,10/08/2021,8000.0,Ranger College,"Ranger, TX 78130"
17847,Concordia Classic,09/24/2021,8000.0,Concordia-Austin,"Austin, TX"
17850,2021 Yellowjacket XC Invitational,09/18/2021,8000.0,Genesee Valley Park,"Rochester, NY 14627"
17851,Oberlin College Inter-Regional Rumble,10/16/2021,8000.0,Oberlin College North Fields,200 Woodland St
17856,Roanoke XC Invitational,10/15/2021,8000.0,Green Hill Park,2501 Green Hill Park Road
17857,Bill Libby Invitational,10/16/2021,8000.0,Abilene Christian Course,"Abilene, TX 79697"
17858,Chick-fil-A Invitational,10/23/2021,8000.0,Asbury University,"Wilmore, KY 40390"
17860,2021 Navy Cross Country Invitational,09/10/2021,5000.0,U.S. Naval Academy Golf Course,"Annapolis, MD 21402"
17861,Dallas Baptist Rogers XC Opener (College/Open),09/04/2021,8000.0,Lynn Creek Park,"Grand Prairie, TX 75050"
17863,St. Joseph's Golden Eagle Invitational,10/10/2021,8000.0,Bethpage State Park,"Bethpage, NY 11735"
17864,St. Joseph's College Cross Country Invitational,10/16/2021,8000.0,Sunken Meadow State Park,"Kings Park, NY 11754"
17865,Bruins Night XC Classic 4K/6K,09/03/2021,6000.0,Bob Jones University,1700 Wade Hampton Blvd
17866,Bruins Invite 5K/8K,10/30/2021,8000.0,Bob Jones University,"Greenville, SC"
17871,Misericordia Invitational,09/03/2021,4000.0,Letterkenny Field,"Dallas, PA 18612"
17872,Cougar Classic,09/18/2021,6000.0,Letterkenny Field,17 East 42nd Street
17874,Lehigh Invitational,09/03/2021,6000.0,Lehigh Goodman Campus Cross Country Course,"Bethlehem, PA 18015"
17875,FPU's Bruce Kirsh Cross Country Cup,10/02/2021,8000.0,Franklin Pierce University,Hopkinton State Fairgrounds
17876,Hawk 5k/4K Season Opener,09/11/2021,5000.0,Huntingdon Cross Country Course,4080 Moore Road
17877,Winrow Valparaiso Open,09/03/2021,6000.0,Sunset Hill Farm,"Valparaiso, IN 46383"
17878,GATA XC Classic,10/15/2021,8000.0,Bulloch Disc Golf,"Statesboro, GA 30066"
17880,IU Kokomo Cougar Cross Country Classic,08/27/2021,5000.0,Indiana Kokomo,"Kokomo, IN"
17881,Dellinger Invitational,09/23/2021,8000.0,Oregon,"Eugene, OR 97401"
17885,Eagle XC Opener,08/27/2021,5000.0,Falling Springs Park,"Versailles, KY 40485"
17888,5th Annual Monarch Cross Country Classic,09/11/2021,8000.0,Methodist University,"Fayetteville, NC 28311"
17890,Lake Charles Toyota McNeese Cowboy Stampede,09/25/2021,6436.0,Derbonne Multisports complex,7903 Lake Street
17891,Lansing Cross Country Invitational,10/01/2021,8045.0,Grand Woods Park,", MI"
17892,Chargers Invitational,09/17/2021,8000.0,Lancaster Bible College,LBC XC Course
17893,Polar Bear Invitational,09/04/2021,6000.0,Ohio Northern,"Ada, OH 45810"
17894,Linfield Harrier Classic,09/03/2021,6000.0,Linfield,"McMinnville, OR 97128"
17895,DII Pre-National Invite,10/02/2021,8000.0,Abbey Golf Course,"Saint Leo, FL 33574"
17896,The CNU XC Invitational,09/18/2021,8000.0,Lee Hall Mansion,163 Yorktown Road
17897,McNeese Season Opener,09/03/2021,6000.0,Derbonne Multisports complex,7903 Lake Street
17898,Patty Forgey Invitational,09/25/2021,8000.0,University of Rio Grande,"Rio Grande, OH 45601"
17899,Viking Rust Buster,09/03/2021,6000.0,Westmoreland Park,"Portland, OR 97207"
17901,Converse Kick-Off (DII/DIII Regional Preview),09/18/2021,8000.0,Milliken,"Spartanburg, SC"
17902,ACU Naimadu Classic,09/18/2021,8000.0,ACU XC Course,"Abilene, TX 79699"
17904,The Master's University Cross Country Invitational,09/25/2021,7996.0,The Masters,"Santa Clarita, CA 91321"
17905,Central Arkansas Cross Country Challenge,09/11/2021,5000.0,Beaverfork Lake,"Conway, AR"
17907,Little Rock Open,10/16/2021,8000.0,War Memorial CC Course,"Little Rock, AR 72204"
17909,Cowboy Preview,09/01/2021,5000.0,OSU XC,"Stillwater, OK 74078"
17910,Cowboy Jamboree,09/18/2021,8000.0,OSU Course,"Stillwater, OK 74078"
17911,Gopher Twilight,09/01/2021,4000.0,Goucher College,"Towson, MD 21214"
17913,Lewis & Clark Opener Chase Race,09/01/2021,6300.0,Lake Oswego Public Golf Course,"Lake Oswego, OR 97219"
17914,Lewis & Clark Invite,10/16/2021,8000.0,Milo McIver State Park,"Estacade, OR"
17915,Titan Invite,10/22/2021,8000.0,Cal St. Fullerton,"Cal State Fullerton Campus Course, CA 92834"
17917,36th Winthrop/ADIDAS Cross Country Invitational 2021,09/18/2021,8000.0,Winthrop Farm,"Rock Hill, SC 29733"
17919,Bobcat Invitational,10/09/2021,8000.0,GCSU Cross Country Course,"Milledgeville, GA 31061"
17920,Goucher Coach Caslin Classic,10/09/2021,8000.0,Goucher College XC Course,"Towson, MD 21402"
17921,Towson XC Invitational,09/04/2021,5000.0,Baltimore County Agricultural Center,"Baltimore, MD 20030"
17922,Towson Alumni Invitational,09/25/2021,8000.0,Baltimore County Agricultural Center,"Cockeysville, MD 21030"
